,Tipo,Calendario,Clasificacion,Anio_prueba,Nombre_Colegio,Municipio,Departamento
36838,OFICIAL,A,C,2021,I.E. SANTA CATALINA DE LABOURE,BOLÍVAR,CAUCA
36839,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA RODRIGO LLOREDA CAICEDO,CALI,VALLE DEL CAUCA
36840,NO OFICIAL,A,C,2021,COLEGIO JOHANNES GUTENBERG,CALI,VALLE DEL CAUCA
36841,OFICIAL,A,D,2021,I.E.R. FRANCISCO JOSE DE CALDAS,ORITO,PUTUMAYO
36842,OFICIAL,A,D,2021,I.E.R. FRANCISCO JOSE DE CALDAS,ORITO,PUTUMAYO
36843,OFICIAL,A,D,2021,I.E. TOQUILLA,AQUITANIA,BOYACÁ
36844,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DE TENCHE,SAN JACINTO DEL CAUCA,BOLÍVAR
36845,OFICIAL,A,C,2021,JUAN DE CABRERA,NEIVA,HUILA
36846,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA ANTONIO RICAURTE CASD,VILLAVICENCIO,META
36847,OFICIAL,A,D,2021,I.E. DE DESARROLLO RURAL EL ESTRECHO,PATÍA,CAUCA
36848,OFICIAL,A,D,2021,I.E. ZARAGOZA,LÓPEZ DE MICAY,CAUCA
36849,OFICIAL,A,B,2021,JOSE EUSTASIO RIVERA,NEIVA,HUILA
36850,OFICIAL,A,D,2021,IE SANTA TERESA,LA MACARENA,META
36851,OFICIAL,A,D,2021,I.E.D. MIGUEL ANTONIO CARO,FUNZA,CUNDINAMARCA
36852,OFICIAL,A,B,2021,I.E.D. MIGUEL ANTONIO CARO,FUNZA,CUNDINAMARCA
36853,NO OFICIAL,A,A+,2021,GIMN PSICOPEDAG MARIA ISABEL,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
36854,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA AGRICOLA DE LA SABANA,TÚQUERRES,NARIÑO
36855,OFICIAL,A,D,2021,IED CAMILO TORRES,SANTA MARTA,MAGDALENA
36856,OFICIAL,A,C,2021,IED CAMILO TORRES,SANTA MARTA,MAGDALENA
36857,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA PICHINDE,CALI,VALLE DEL CAUCA
36858,NO OFICIAL,A,D,2021,COLEGIO CERVANTES SAAVEDRA,GUAMAL,META
36859,NO OFICIAL,A,D,2021,COLEGIO MANUELITA SAENZ,CALI,VALLE DEL CAUCA
36860,NO OFICIAL,A,A,2021,COLEGIO EMMANUEL,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
36861,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA  SAN ANTONIO,REGIDOR,BOLÍVAR
36862,NO OFICIAL,A,B,2021,CENTRO DE EDUCACION EN TECNOLOGIA CENTEC,CALI,VALLE DEL CAUCA
36863,OFICIAL,A,D,2021,IED EL CARMEN,SANTA MARTA,MAGDALENA
36864,NO OFICIAL,A,C,2021,COLEGIO NUEVA GENERACION,BUCARAMANGA,SANTANDER
36865,NO OFICIAL,A,D,2021,CENTRO ETNOEDUCATIVO ANTONIO MACEO,CALI,VALLE DEL CAUCA
36866,NO OFICIAL,A,A+,2021,COLEGIO LOS ANGELES,CARTAGENA DE INDIAS,BOLÍVAR
36867,NO OFICIAL,A,B,2021,INST. EL LABRADOR,CARTAGENA DE INDIAS,BOLÍVAR
36868,NO OFICIAL,A,A+,2021,INST.COMERCIAL DEL PACIFICO,BUENAVENTURA,VALLE DEL CAUCA
36869,NO OFICIAL,A,D,2021,I.E. LOS COLORES,MONTERÍA,CÓRDOBA
36870,NO OFICIAL,A,A+,2021,LIC ALBERTO MERANI,ZIPAQUIRÁ,CUNDINAMARCA
36871,NO OFICIAL,A,A,2021,COL SANTA  JUANA DE ARCO SEDE # 2,CALI,VALLE DEL CAUCA
36872,OFICIAL,A,A+,2021,INST EDUC COLEGIO LOYOLA PARA LA CIENCIA Y LA INNOVACIÓN,MEDELLÍN,ANTIOQUIA
36873,OFICIAL,A,D,2021,I.E. TECNICO AGROPECUARIA ANGELINA GULLUMUZ,PÁEZ,CAUCA
36874,OFICIAL,A,D,2021,I.E.R GUILLERMO RIOS MEJIA,SAN VICENTE DEL CAGUÁN,CAQUETÁ
36875,OFICIAL,A,B,2021,IE LA BELLA,PEREIRA,RISARALDA
36876,OFICIAL,A,A,2021,COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS  (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
36877,OFICIAL,A,B,2021,I. E. RAFAEL J. MEJIA,SABANETA,ANTIOQUIA
36878,OFICIAL,A,B,2021,I.E. NUESTRA SEÑORA DE LA CANDELARIA,RÁQUIRA,BOYACÁ
36879,OFICIAL,A,D,2021,I.E. CENTRAL,TURBO,ANTIOQUIA
36880,OFICIAL,A,C,2021,I.E. LAS DAMAS,CALAMAR,GUAVIARE
36881,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA NUEVA VISION DE HONDURAS,BUENOS AIRES,CAUCA
36882,OFICIAL,A,D,2021,I. E. EDUARDO AGUILAR,YOLOMBÓ,ANTIOQUIA
36883,OFICIAL,A,C,2021,I. E. EDUARDO AGUILAR,YOLOMBÓ,ANTIOQUIA
36884,OFICIAL,A,D,2021,PEDACITO DE CIELO,LA TEBAIDA,QUINDÍO
36885,OFICIAL,A,D,2021,INSTITUCI¿N EDUCATIVA SAN LUIS DE SEVILLA,PUERTO ESCONDIDO,CÓRDOBA
36886,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA SAN JUAN BAUTISTA DE LA SALLE,CALI,VALLE DEL CAUCA
36887,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA FRANCISCO JOSE DE CALDAS,CHIVOLO,MAGDALENA
36888,OFICIAL,A,D,2021,INSTITUCI¿N EDUCATIVA EL SALADO,ENVIGADO,ANTIOQUIA
36889,OFICIAL,A,C,2021,INSTITUCI¿N EDUCATIVA EL SALADO,ENVIGADO,ANTIOQUIA
36890,OFICIAL,A,D,2021,I.E. LOS ANAYES,EL TAMBO,CAUCA
36891,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA ROBINSON PITALUA,MONTERÍA,CÓRDOBA
36892,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA PLACIDO RETAMOZA,SAN JACINTO DEL CAUCA,BOLÍVAR
36893,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL LA ESMERALDA,NILO,CUNDINAMARCA
36894,OFICIAL,A,D,2021,INST EDUC CAÑO PRIETO,SAN MARCOS,SUCRE
36895,OFICIAL,A,D,2021,INST.EDUC. SAN JOSE DE CARRIZAL,SAN CARLOS,CÓRDOBA
36896,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA LICEO GUILLERMO VALENCIA,MONTERÍA,CÓRDOBA
36897,NO OFICIAL,A,D,2021,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,CARTAGENA DE INDIAS,BOLÍVAR
36898,NO OFICIAL,A,D,2021,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,CARTAGENA DE INDIAS,BOLÍVAR
36899,OFICIAL,A,D,2021,I.E. SIBERIA,CIÉNAGA,MAGDALENA
36900,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL CARLOS GIRALDO,ANOLAIMA,CUNDINAMARCA
36901,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA RURAL CRISTO REY,MACEO,ANTIOQUIA
36902,OFICIAL,A,D,2021,INST EDUC VIDA PARA TODOS,MEDELLÍN,ANTIOQUIA
36903,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA EL CARMEN,PIENDAMÓ - TUNÍA,CAUCA
36904,OFICIAL,A,D,2021,IE LA INMACULADA,MISTRATÓ,RISARALDA
36905,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DISTRITAL NUEVA COLOMBIA,SANTA MARTA,MAGDALENA
36906,OFICIAL,A,C,2021,IE LUIS FERNANDO GONZALEZ B (ANTES SAN JOSE),LA APARTADA,CÓRDOBA
36907,OFICIAL,A,D,2021,INSTITUCION EDUC TAPIAS,IBAGUÉ,TOLIMA
36908,OFICIAL,A,C,2021,IED LICEO DEL NORTE,SANTA MARTA,MAGDALENA
36909,NO OFICIAL,A,C,2021,COL LA DIVINA ENSEÑANZA,CALI,VALLE DEL CAUCA
36910,NO OFICIAL,A,C,2021,COLEGIO VIRGEN DEL PILAR,LOS PATIOS,NORTE DE SANTANDER
36911,NO OFICIAL,A,A+,2021,LICEO INFANTIL LUNITA DE CHIA,CHÍA,CUNDINAMARCA
36912,NO OFICIAL,A,A+,2021,COL BOSQUES DE SHERWOOD,CHÍA,CUNDINAMARCA
36913,NO OFICIAL,A,A+,2021,GIMNASIO CAMPESTRE LA CONSOLATA,MANIZALES,CALDAS
36914,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA MANUELA BELTRAN,VALENCIA,CÓRDOBA
36915,OFICIAL,A,D,2021,I.E. MUNICIPAL LICEO SUR ANDINO,PITALITO,HUILA
36916,OFICIAL,A,A+,2021,I.E. MUNICIPAL LICEO SUR ANDINO,PITALITO,HUILA
36917,OFICIAL,A,D,2021,I.E. CERROS DE JULIO,SAN MARTÍN DE LOBA,BOLÍVAR
36918,OFICIAL,A,A,2021,JOSE EUSEBIO CARO,POPAYÁN,CAUCA
36919,OFICIAL,A,D,2021,I.E.T. SENON FABIO VILLEGAS,VILLA RICA,CAUCA
36920,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA NORMAL SUPERIOR FABIO LOZANO TORRIJOS,FALAN,TOLIMA
36921,OFICIAL,A,D,2021,I.E. JORGE ELIÉCER GAITÁN,GUACHENÉ,CAUCA
36922,OFICIAL,A,D,2021,I.E. SAN PEDRO Y SAN PABLO,GUAPI,CAUCA
36923,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA EL VIAJANO,SAHAGÚN,CÓRDOBA
36924,OFICIAL,A,D,2021,IE PRESBITERO HORACIO GOMEZ GALLO,JAMUNDÍ,VALLE DEL CAUCA
36925,OFICIAL,A,B,2021,COL BASICO NUESTRA SE¿ORA DE LA PAZ,VILLAVICENCIO,META
36926,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA CUESTA RICA,RIONEGRO,SANTANDER
36927,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA AGUAFRIA,OCAMONTE,SANTANDER
36928,OFICIAL,A,D,2021,INSTITUCIÓN EDUCATIVA SAN JOSE DE LOMA VERDE,MONTERÍA,CÓRDOBA
36929,OFICIAL,A,C,2021,I.E. POLICARPA SALAVARRIETA,APARTADÓ,ANTIOQUIA
36930,OFICIAL,A,C,2021,IE GABRIELA MISTRAL,ACACÍAS,META
36931,NO OFICIAL,A,D,2021,INST TEC REY DE REYES,CALI,VALLE DEL CAUCA
36932,NO OFICIAL,A,D,2021,COLEGIO JORGE ELIECER GAITAN,SOACHA,CUNDINAMARCA
36933,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA EL PLACER,MARQUETALIA,CALDAS
36934,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DISTRITAL NIÑOS JESUS,BARRANQUILLA,ATLÁNTICO
36935,OFICIAL,A,D,2021,I.E.R. PUERTO VEGA,PUERTO ASÍS,PUTUMAYO
36936,OFICIAL,A,D,2021,I.E. SANTA MARIA DE CAQUIONA,ALMAGUER,CAUCA
36937,OFICIAL,A,C,2021,CENT EDUC RUR LA CAPILLA,TOLEDO,NORTE DE SANTANDER
36938,OFICIAL,A,D,2021,IE HERNANDO BORRERO CUADROS,EL CERRITO,VALLE DEL CAUCA
36939,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA NUESTRA SE¿ORA DEL TRANSITO,USIACURÍ,ATLÁNTICO
36940,OFICIAL,A,D,2021,I.E. FRANCISCO DE ORELLANA,LETICIA,AMAZONAS
36941,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA LLACUANAS,ALMAGUER,CAUCA
36942,NO OFICIAL,A,A+,2021,LICEO LOREN´S                                                  ,MOSQUERA,CUNDINAMARCA
36943,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA EL LLANO,MARMATO,CALDAS
36944,OFICIAL,A,D,2021,I.E. DIVINO NIÑO SALVADOR,BARRANCOMINAS,GUAINÍA
36945,OFICIAL,A,D,2021,IE MIRACAMPOS,QUINCHÍA,RISARALDA
36946,OFICIAL,A,C,2021,IE MIRACAMPOS,QUINCHÍA,RISARALDA
36947,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA VILLA FATIMA,CHINÚ,CÓRDOBA
36948,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA LA MARINA,TULUÁ,VALLE DEL CAUCA
36949,OFICIAL,A,D,2021,IE JOSE MARIA BERASTEGUI,CIÉNAGA DE ORO,CÓRDOBA
36950,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA TECNICA DE ARROYO HONDO ROBERTO BOTERO MORALES,ARROYOHONDO,BOLÍVAR
36951,OFICIAL,A,B,2021,INST EDUC TEC CIAL CELMIRA HUERTAS,IBAGUÉ,TOLIMA
36952,OFICIAL,A,A,2021,INST TEC SUPERIOR PEREIRA,PEREIRA,RISARALDA
36953,NO OFICIAL,A,D,2021,LICEO CALIMIO DESEPAZ,CALI,VALLE DEL CAUCA
36954,NO OFICIAL,A,C,2021,INSTITUCION EDUCATIVA ROBINSON DE LA HOZ,SOLEDAD,ATLÁNTICO
36955,NO OFICIAL,A,C,2021,COLEGIO PABLO VI                                                                                    ,GIRÓN,SANTANDER
36956,OFICIAL,A,C,2021,I.E. TECNICO SIMONA AMAYA,PAYA,BOYACÁ
36957,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA ANTONIA SANTOS,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA"
36958,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA ANTONIA SANTOS,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA"
36959,OFICIAL,A,C,2021,I.E. AGROPECUARIA MAXIMO GOMEZ,MORALES,CAUCA
36960,OFICIAL,A,D,2021,I.E. SABAS BELTRAN,PÁEZ,CAUCA
36961,OFICIAL,A,D,2021,IE DE SAMURINDO,ATRATO,CHOCÓ
36962,OFICIAL,A,D,2021,IE ROBINSON PALACIOS DE NAPIPI,BOJAYÁ,CHOCÓ
36963,OFICIAL,A,C,2021,IE  DEL DAGUA,DAGUA,VALLE DEL CAUCA
36964,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA TECNICO AGROPUECUARIA SAN JOSE DE CLEMENCIA,CLEMENCIA,BOLÍVAR
36965,OFICIAL,A,D,2021,I.E. LA LAGUNA DINDE ANTES (C.E. LA LAGUNA DINDE),CAJIBÍO,CAUCA
36966,OFICIAL,A,D,2021,I.E. AGRO EMPRESARIAL HUASANO ANTES (INST EDUC HUASANO),CALOTO,CAUCA
36967,OFICIAL,A,D,2021,I.E. NUEVA ESTRELLA,CAIMITO,SUCRE
36968,OFICIAL,A,D,2021,I.E. TRUJILLO,BECERRIL,CESAR
36969,OFICIAL,A,D,2021,INSTITUCIÓN EDUCATIVA LA SULTANA,MANIZALES,CALDAS
36970,OFICIAL,A,B,2021,INSTITUCIÓN EDUCATIVA LA SULTANA,MANIZALES,CALDAS
36971,OFICIAL,A,D,2021,I.E.R. JOSE ASUNCION SILVA,VALLE DEL GUAMUEZ,PUTUMAYO
36972,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL LA CANDELARIA,SABANAS DE SAN ÁNGEL,MAGDALENA
36973,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL LA CANDELARIA,SABANAS DE SAN ÁNGEL,MAGDALENA
36974,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAN MARTIN DE LOBA,PIVIJAY,MAGDALENA
36975,OFICIAL,A,D,2021,IE DE UNGUIA,UNGUÍA,CHOCÓ
36976,OFICIAL,A,D,2021,I.E.R. RUR JORGE ELIECER GAITAN,PUERTO LEGUÍZAMO,PUTUMAYO
36977,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA INDIGENA CHIMBORAZO,MORALES,CAUCA
36978,OFICIAL,A,B,2021,IE TOMAS CADAVID RESTREPO,BELLO,ANTIOQUIA
36979,OFICIAL,A,B,2021,I.E. SAN LUIS DE GACENO,SAN LUIS DE GACENO,BOYACÁ
36980,OFICIAL,A,D,2021,INSTITUCION ETNOEDUCATIVA DEPARTAMENTAL DE SOPLADOR,ZONA BANANERA,MAGDALENA
36981,OFICIAL,A,D,2021,ROSA ZARATE DE PEÑA,BUENAVENTURA,VALLE DEL CAUCA
36982,OFICIAL,A,A,2021,IE ACERG,EL DOVIO,VALLE DEL CAUCA
36983,NO OFICIAL,A,D,2021,COLEGIO DIOS ES AMOR CDA,BARRANQUILLA,ATLÁNTICO
36984,OFICIAL,A,D,2021,IE TAMBORES,BALBOA,RISARALDA
36985,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA   PUERTO OLAYA,CIMITARRA,SANTANDER
36986,NO OFICIAL,A,A+,2021,GIMNASIO LOS OCOBOS,VILLAVICENCIO,META
36987,NO OFICIAL,A,B,2021,LICEO FARALLONES DEL NORTE,CALI,VALLE DEL CAUCA
36988,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DISTRITAL OLIVOS,SANTA MARTA,MAGDALENA
36989,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DISTRITAL BRISAS DEL RIO,BARRANQUILLA,ATLÁNTICO
36990,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA DISTRITAL BRISAS DEL RIO,BARRANQUILLA,ATLÁNTICO
36991,OFICIAL,A,D,2021,INST EDUC JOAQUIN VALLEJO ARBELAEZ,MEDELLÍN,ANTIOQUIA
36992,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA ISABEL LA CATOLICA,MONTERÍA,CÓRDOBA
36993,NO OFICIAL,A,A+,2021,COLEGIO SANTA ANGELA MERICI,MADRID,CUNDINAMARCA
36994,OFICIAL,A,D,2021,INSTITUCIÓN EDUCATIVA JOSÉ JOAQUÍN VÉLEZ,APARTADÓ,ANTIOQUIA
36995,OFICIAL,A,C,2021,INSTITUCIÓN EDUCATIVA JOSÉ JOAQUÍN VÉLEZ,APARTADÓ,ANTIOQUIA
36996,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA LAS FLORES,PINILLOS,BOLÍVAR
36997,OFICIAL,A,C,2021,INST EDUC AGRIC PIAMONTE,PIAMONTE,CAUCA
36998,OFICIAL,A,B,2021,COLEGIO LA TOSCANA - LISBOA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
36999,OFICIAL,A,B,2021,COLEGIO CHUNIZA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
37000,OFICIAL,A,D,2021,IE SANTA CRUZ,LORICA,CÓRDOBA
37001,OFICIAL,A,C,2021,COLEGIO DIVINO MAESTRO (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
37002,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL LUZ MARINA CABALLERO,CONCORDIA,MAGDALENA
37003,OFICIAL,A,C,2021,IE PANAMERICANO PUENTE BOYACA,VENTAQUEMADA,BOYACÁ
37004,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA  SAN JOSÉ,SAN JOSÉ DE URÉ,CÓRDOBA
37005,OFICIAL,A,C,2021,INST EDUC RAMON GIRALDO CEBALLOS,MEDELLÍN,ANTIOQUIA
37006,OFICIAL,A,D,2021,IE RUR NUEVA BENGALA,ORITO,PUTUMAYO
37007,OFICIAL,A,D,2021,I. E. LA CAUCANA,TARAZÁ,ANTIOQUIA
37008,OFICIAL,A,D,2021,I. E. LA CAUCANA,TARAZÁ,ANTIOQUIA
37009,OFICIAL,A,B,2021,I.E. PADRE MANUEL BRICEÑO JAUREGUI,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER
37010,OFICIAL,A,D,2021,IE ALCIDES FERNANDEZ,UNGUÍA,CHOCÓ
37011,OFICIAL,A,C,2021,I.E. EDUARDO CORREA URIBE,DOSQUEBRADAS,RISARALDA
37012,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL ENRIQUE QUINTERO JAIMES,EL BANCO,MAGDALENA
37013,OFICIAL,A,D,2021,I.E. DE TIQUISIO NUEVO,TIQUISIO,BOLÍVAR
37014,OFICIAL,A,B,2021,I.E. HECTOR JULIO RANGEL QUINTERO,FLORESTA,BOYACÁ
37015,OFICIAL,A,C,2021,I. E. SANTO TOMAS DE AQUINO,TITIRIBÍ,ANTIOQUIA
37016,OFICIAL,A,B,2021,COLEGIO   LIZCANO FLOREZ,MATANZA,SANTANDER
37017,OFICIAL,A,D,2021,I.E. CAMILO TORRES DE MAHATES,MAHATES,BOLÍVAR
37018,OFICIAL,A,D,2021,I.E. CAMILO TORRES DE MAHATES,MAHATES,BOLÍVAR
37019,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA SANTA ELENA,PIENDAMÓ - TUNÍA,CAUCA
37020,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ,PENSILVANIA,CALDAS
37021,OFICIAL,A,D,2021,I.E. JOSE MEJIA URIBE,LA GLORIA,CESAR
37022,OFICIAL,A,D,2021,I.E. JOSE MEJIA URIBE,LA GLORIA,CESAR
37023,OFICIAL,A,D,2021,I.E. ERNESTINA PANTOJA,TAMALAMEQUE,CESAR
37024,OFICIAL,A,A,2021,INST. EDUC. DIST. PARA EL DESARROLLO DEL TALENTO HUMANO,BARRANQUILLA,ATLÁNTICO
37025,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA LA AGUADA,CEPITÁ,SANTANDER
37026,OFICIAL,A,B,2021,IE MADRE BERNARDA,CIÉNAGA DE ORO,CÓRDOBA
37027,NO OFICIAL,A,A,2021,COL SENDEROS,JAMUNDÍ,VALLE DEL CAUCA
37028,OFICIAL,A,D,2021,I.E. DE ARARCA,CARTAGENA DE INDIAS,BOLÍVAR
37029,NO OFICIAL,A,D,2021,COLEGIO MAYOR DEL NORTE 2 - PIZAMOS,CALI,VALLE DEL CAUCA
37030,NO OFICIAL,A,D,2021,CENTRO DOCENTE JUAN RAMON JIMENEZ,CALI,VALLE DEL CAUCA
37031,OFICIAL,A,D,2021,I.E. INDIGENISTA EL MANGO,TURBO,ANTIOQUIA
37032,NO OFICIAL,A,C,2021,CONCENTRACION EDUCATIVA CAROLINA GAMERO PEREZ,ARJONA,BOLÍVAR
37033,NO OFICIAL,A,C,2021,INSTITUTO MODERNO,CALI,VALLE DEL CAUCA
37034,NO OFICIAL,A,A+,2021,COL SAGRADO CORAZON DE JESUS,SAMACÁ,BOYACÁ
37035,OFICIAL,A,C,2021,COLEGIO JOSÉ FRANCISCO SOCARRÁS (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
37036,OFICIAL,A,B,2021,COLEGIO FRANCISCO DE PAULA SANTANDER (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
37037,OFICIAL,A,C,2021,I.E. NUESTRA SEÑORA DEL CARMEN,LA GLORIA,CESAR
37038,NO OFICIAL,A,D,2021,COLEGIO CERVANTES SAAVEDRA,SAN MARTÍN,META
37039,OFICIAL,A,C,2021,IE JORGE ELIECER GAITAN,PEREIRA,RISARALDA
37040,OFICIAL,A,C,2021,IE GABRIELA MISTRAL,YOTOCO,VALLE DEL CAUCA
37041,OFICIAL,A,C,2021,IE MARIA AUXILIADORA,LA CUMBRE,VALLE DEL CAUCA
37042,OFICIAL,A,D,2021,IE LA PRESENTACION,RIOSUCIO,CHOCÓ
37043,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA EL ROSARIO,ITAGÜÍ,ANTIOQUIA
37044,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA EL ROSARIO,ITAGÜÍ,ANTIOQUIA
37045,OFICIAL,A,B,2021,INST EDUC SAN LUIS GONZAGA,IBAGUÉ,TOLIMA
37046,NO OFICIAL,A,D,2021,INSTITUTO DE ENSEÑANZA Y CAPACITACION TECNICA DEL CAUCA,POPAYÁN,CAUCA
37047,NO OFICIAL,A,D,2021,INSTITUTO DE ENSEÑANZA Y CAPACITACION TECNICA DEL CAUCA,POPAYÁN,CAUCA
37048,NO OFICIAL,A,A,2021,COLEGIO LICEO CERVANTES,POPAYÁN,CAUCA
37049,OFICIAL,A,C,2021,IE GENERAL SANTANDER,JAMUNDÍ,VALLE DEL CAUCA
37050,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA ALFONSO LOPEZ,LA DORADA,CALDAS
37051,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA JUAN XXIII,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA
37052,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA JUAN XXIII,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA
37053,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DE DESARROLLO RURAL,LA UNIÓN,NARIÑO
37054,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA DE DESARROLLO RURAL,LA UNIÓN,NARIÑO
37055,OFICIAL,A,D,2021,I.E. LA LIBERTAD,EL RETORNO,GUAVIARE
37056,OFICIAL,A,D,2021,I.E. LA LIBERTAD,EL RETORNO,GUAVIARE
37057,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL PATIO BONITO,NEMOCÓN,CUNDINAMARCA
37058,OFICIAL,A,C,2021,I.E. LUIS ENRIQUE BARON LEAL,MANÍ,CASANARE
37059,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA LUIS CARLOS GALAN,SOACHA,CUNDINAMARCA
37060,OFICIAL,A,B,2021,GABRIELA MISTRAL,POPAYÁN,CAUCA
37061,OFICIAL,A,D,2021,INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES,TENERIFE,MAGDALENA
37062,OFICIAL,A,D,2021,IE SAN ISIDRO,ÚMBITA,BOYACÁ
37063,OFICIAL,A,B,2021,IE SAN NICOLAS,TUTA,BOYACÁ
37064,OFICIAL,A,D,2021,I.E. SANTA TERESA,REGIDOR,BOLÍVAR
37065,OFICIAL,A,C,2021,INSTITUCION EDUCATIVA ANTONIO NARIÑO,CASABIANCA,TOLIMA
37066,OFICIAL,A,D,2021,ENRIQUE OLAYA HERRERA,NEIVA,HUILA
37067,OFICIAL,A,C,2021,ENRIQUE OLAYA HERRERA,NEIVA,HUILA
37068,NO OFICIAL,A,A,2021,COL CAMILO TORRES,PALMIRA,VALLE DEL CAUCA
37069,OFICIAL,A,B,2021,I.E. DE LA SAGRADA FAMILIA,SAN ANDRÉS,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA"
37070,OFICIAL,A,A+,2021,INSTITUCION EDUCATIVA DISTRITAL DE EXPERIENCIAS PEDAGOGICAS,BARRANQUILLA,ATLÁNTICO
37071,OFICIAL,A,A,2021,INSTITUTO COMUNITARIO MINCA,FLORIDABLANCA,SANTANDER
37072,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA OCTAVIO HARRY - JACQUELINE KENNEDY,MEDELLÍN,ANTIOQUIA
37073,OFICIAL,A,B,2021,INSTITUCION EDUCATIVA HERMANO ANTONIO RAMOS DE LA SALLE,CARTAGENA DE INDIAS,BOLÍVAR
